frozenset({'0'})	{('0',): [342, 1]}
frozenset({'10', '4', '16'})	{('10',): [319, 1], ('4',): [290, 2], ('16',): [136, 4], ('10', '4'): [96, 3], ('10', '16'): [44, 5], ('4', '16'): [45, 6], ('10', '4', '16'): [14, 7]}
frozenset({'10', '16', '5'})	{('10',): [319, 1], ('16',): [136, 2], ('5',): [354, 4], ('10', '16'): [44, 3], ('10', '5'): [120, 5], ('16', '5'): [50, 6], ('10', '16', '5'): [18, 7]}
frozenset({'10', '16', '6'})	{('10',): [319, 1], ('16',): [136, 2], ('6',): [272, 4], ('10', '16'): [44, 3], ('10', '6'): [98, 5], ('16', '6'): [45, 6], ('10', '16', '6'): [16, 7]}
frozenset({'10', '7', '16'})	{('10',): [319, 1], ('7',): [350, 2], ('16',): [136, 4], ('10', '7'): [120, 3], ('10', '16'): [44, 5], ('7', '16'): [60, 6], ('10', '7', '16'): [21, 7]}
frozenset({'13', '16', '11'})	{('13',): [255, 1], ('16',): [136, 2], ('11',): [581, 4], ('13', '16'): [41, 3], ('13', '11'): [152, 5], ('16', '11'): [95, 6], ('13', '16', '11'): [28, 7]}
frozenset({'15', '16', '11'})	{('15',): [173, 1], ('16',): [136, 2], ('11',): [581, 4], ('15', '16'): [30, 3], ('15', '11'): [109, 5], ('16', '11'): [95, 6], ('15', '16', '11'): [20, 7]}
frozenset({'18', '16', '11'})	{('18',): [285, 1], ('16',): [136, 2], ('11',): [581, 4], ('18', '16'): [42, 3], ('18', '11'): [181, 5], ('16', '11'): [95, 6], ('18', '16', '11'): [32, 7]}
frozenset({'16', '11', '2'})	{('16',): [136, 1], ('11',): [581, 2], ('2',): [20, 4], ('16', '11'): [95, 3], ('16', '2'): [2, 5], ('11', '2'): [13, 6], ('16', '11', '2'): [2, 7]}
frozenset({'16', '11', '3'})	{('16',): [136, 1], ('11',): [581, 2], ('3',): [583, 4], ('16', '11'): [95, 3], ('16', '3'): [81, 5], ('11', '3'): [366, 6], ('16', '11', '3'): [57, 7]}
frozenset({'16', '11', '5'})	{('16',): [136, 1], ('11',): [581, 2], ('5',): [354, 4], ('16', '11'): [95, 3], ('16', '5'): [50, 5], ('11', '5'): [225, 6], ('16', '11', '5'): [41, 7]}
frozenset({'6', '16', '11'})	{('6',): [272, 1], ('16',): [136, 2], ('11',): [581, 4], ('6', '16'): [45, 3], ('6', '11'): [173, 5], ('16', '11'): [95, 6], ('6', '16', '11'): [32, 7]}
frozenset({'12', '18', '16'})	{('12',): [277, 1], ('18',): [285, 2], ('16',): [136, 4], ('12', '18'): [85, 3], ('12', '16'): [48, 5], ('18', '16'): [42, 6], ('12', '18', '16'): [20, 7]}
frozenset({'12', '16', '2'})	{('12',): [277, 1], ('16',): [136, 2], ('2',): [20, 4], ('12', '16'): [48, 3], ('12', '2'): [8, 5], ('16', '2'): [2, 6], ('12', '16', '2'): [0, 7]}
frozenset({'12', '4', '16'})	{('12',): [277, 1], ('4',): [290, 2], ('16',): [136, 4], ('12', '4'): [89, 3], ('12', '16'): [48, 5], ('4', '16'): [45, 6], ('12', '4', '16'): [16, 7]}
frozenset({'12', '16', '5'})	{('12',): [277, 1], ('16',): [136, 2], ('5',): [354, 4], ('12', '16'): [48, 3], ('12', '5'): [103, 5], ('16', '5'): [50, 6], ('12', '16', '5'): [23, 7]}
frozenset({'12', '16', '6'})	{('12',): [277, 1], ('16',): [136, 2], ('6',): [272, 4], ('12', '16'): [48, 3], ('12', '6'): [73, 5], ('16', '6'): [45, 6], ('12', '16', '6'): [16, 7]}
frozenset({'15', '16', '13'})	{('15',): [173, 1], ('16',): [136, 2], ('13',): [255, 4], ('15', '16'): [30, 3], ('15', '13'): [50, 5], ('16', '13'): [41, 6], ('15', '16', '13'): [12, 7]}
frozenset({'18', '16', '13'})	{('18',): [285, 1], ('16',): [136, 2], ('13',): [255, 4], ('18', '16'): [42, 3], ('18', '13'): [87, 5], ('16', '13'): [41, 6], ('18', '16', '13'): [15, 7]}
frozenset({'16', '13', '2'})	{('16',): [136, 1], ('13',): [255, 2], ('2',): [20, 4], ('16', '13'): [41, 3], ('16', '2'): [2, 5], ('13', '2'): [7, 6], ('16', '13', '2'): [0, 7]}
frozenset({'16', '13', '3'})	{('16',): [136, 1], ('13',): [255, 2], ('3',): [583, 4], ('16', '13'): [41, 3], ('16', '3'): [81, 5], ('13', '3'): [155, 6], ('16', '13', '3'): [28, 7]}
frozenset({'16', '13', '5'})	{('16',): [136, 1], ('13',): [255, 2], ('5',): [354, 4], ('16', '13'): [41, 3], ('16', '5'): [50, 5], ('13', '5'): [95, 6], ('16', '13', '5'): [12, 7]}
frozenset({'6', '16', '13'})	{('6',): [272, 1], ('16',): [136, 2], ('13',): [255, 4], ('6', '16'): [45, 3], ('6', '13'): [88, 5], ('16', '13'): [41, 6], ('6', '16', '13'): [14, 7]}
frozenset({'14', '16', '2'})	{('14',): [538, 1], ('16',): [136, 2], ('2',): [20, 4], ('14', '16'): [80, 3], ('14', '2'): [11, 5], ('16', '2'): [2, 6], ('14', '16', '2'): [2, 7]}
frozenset({'18', '16', '15'})	{('18',): [285, 1], ('16',): [136, 2], ('15',): [173, 4], ('18', '16'): [42, 3], ('18', '15'): [51, 5], ('16', '15'): [30, 6], ('18', '16', '15'): [9, 7]}
frozenset({'16', '15', '2'})	{('16',): [136, 1], ('15',): [173, 2], ('2',): [20, 4], ('16', '15'): [30, 3], ('16', '2'): [2, 5], ('15', '2'): [3, 6], ('16', '15', '2'): [0, 7]}
frozenset({'16', '15', '3'})	{('16',): [136, 1], ('15',): [173, 2], ('3',): [583, 4], ('16', '15'): [30, 3], ('16', '3'): [81, 5], ('15', '3'): [112, 6], ('16', '15', '3'): [18, 7]}
frozenset({'16', '15', '5'})	{('16',): [136, 1], ('15',): [173, 2], ('5',): [354, 4], ('16', '15'): [30, 3], ('16', '5'): [50, 5], ('15', '5'): [63, 6], ('16', '15', '5'): [10, 7]}
frozenset({'6', '16', '15'})	{('6',): [272, 1], ('16',): [136, 2], ('15',): [173, 4], ('6', '16'): [45, 3], ('6', '15'): [48, 5], ('16', '15'): [30, 6], ('6', '16', '15'): [9, 7]}
frozenset({'1', '17', '18'})	{('1',): [66, 1], ('17',): [540, 2], ('18',): [285, 4], ('1', '17'): [40, 3], ('1', '18'): [23, 5], ('17', '18'): [166, 6], ('1', '17', '18'): [14, 7]}
frozenset({'1', '17', '2'})	{('1',): [66, 1], ('17',): [540, 2], ('2',): [20, 4], ('1', '17'): [40, 3], ('1', '2'): [1, 5], ('17', '2'): [6, 6], ('1', '17', '2'): [1, 7]}
frozenset({'1', '17', '3'})	{('1',): [66, 1], ('17',): [540, 2], ('3',): [583, 4], ('1', '17'): [40, 3], ('1', '3'): [41, 5], ('17', '3'): [334, 6], ('1', '17', '3'): [29, 7]}
frozenset({'1', '4', '17'})	{('1',): [66, 1], ('4',): [290, 2], ('17',): [540, 4], ('1', '4'): [17, 3], ('1', '17'): [40, 5], ('4', '17'): [167, 6], ('1', '4', '17'): [9, 7]}
frozenset({'1', '17', '5'})	{('1',): [66, 1], ('17',): [540, 2], ('5',): [354, 4], ('1', '17'): [40, 3], ('1', '5'): [22, 5], ('17', '5'): [198, 6], ('1', '17', '5'): [15, 7]}
frozenset({'1', '17', '6'})	{('1',): [66, 1], ('17',): [540, 2], ('6',): [272, 4], ('1', '17'): [40, 3], ('1', '6'): [9, 5], ('17', '6'): [147, 6], ('1', '17', '6'): [5, 7]}
frozenset({'1', '17', '8'})	{('1',): [66, 1], ('17',): [540, 2], ('8',): [569, 4], ('1', '17'): [40, 3], ('1', '8'): [50, 5], ('17', '8'): [342, 6], ('1', '17', '8'): [31, 7]}
frozenset({'17', '16', '15'})	{('17',): [540, 1], ('16',): [136, 2], ('15',): [173, 4], ('17', '16'): [88, 3], ('17', '15'): [102, 5], ('16', '15'): [30, 6], ('17', '16', '15'): [20, 7]}
frozenset({'17', '15', '2'})	{('17',): [540, 1], ('15',): [173, 2], ('2',): [20, 4], ('17', '15'): [102, 3], ('17', '2'): [6, 5], ('15', '2'): [3, 6], ('17', '15', '2'): [2, 7]}
frozenset({'17', '16', '2'})	{('17',): [540, 1], ('16',): [136, 2], ('2',): [20, 4], ('17', '16'): [88, 3], ('17', '2'): [6, 5], ('16', '2'): [2, 6], ('17', '16', '2'): [1, 7]}
frozenset({'0', '18', '2'})	{('0',): [342, 1], ('18',): [285, 2], ('2',): [20, 4], ('0', '18'): [105, 3], ('0', '2'): [9, 5], ('18', '2'): [8, 6], ('0', '18', '2'): [4, 7]}
frozenset({'0', '4', '18'})	{('0',): [342, 1], ('4',): [290, 2], ('18',): [285, 4], ('0', '4'): [113, 3], ('0', '18'): [105, 5], ('4', '18'): [98, 6], ('0', '4', '18'): [35, 7]}
frozenset({'0', '18', '5'})	{('0',): [342, 1], ('18',): [285, 2], ('5',): [354, 4], ('0', '18'): [105, 3], ('0', '5'): [137, 5], ('18', '5'): [109, 6], ('0', '18', '5'): [43, 7]}
frozenset({'0', '18', '6'})	{('0',): [342, 1], ('18',): [285, 2], ('6',): [272, 4], ('0', '18'): [105, 3], ('0', '6'): [92, 5], ('18', '6'): [90, 6], ('0', '18', '6'): [28, 7]}
frozenset({'0', '7', '18'})	{('0',): [342, 1], ('7',): [350, 2], ('18',): [285, 4], ('0', '7'): [127, 3], ('0', '18'): [105, 5], ('7', '18'): [114, 6], ('0', '7', '18'): [45, 7]}
frozenset({'1', '18', '2'})	{('1',): [66, 1], ('18',): [285, 2], ('2',): [20, 4], ('1', '18'): [23, 3], ('1', '2'): [1, 5], ('18', '2'): [8, 6], ('1', '18', '2'): [1, 7]}
frozenset({'1', '18', '3'})	{('1',): [66, 1], ('18',): [285, 2], ('3',): [583, 4], ('1', '18'): [23, 3], ('1', '3'): [41, 5], ('18', '3'): [184, 6], ('1', '18', '3'): [18, 7]}
frozenset({'1', '4', '18'})	{('1',): [66, 1], ('4',): [290, 2], ('18',): [285, 4], ('1', '4'): [17, 3], ('1', '18'): [23, 5], ('4', '18'): [98, 6], ('1', '4', '18'): [5, 7]}
frozenset({'1', '18', '5'})	{('1',): [66, 1], ('18',): [285, 2], ('5',): [354, 4], ('1', '18'): [23, 3], ('1', '5'): [22, 5], ('18', '5'): [109, 6], ('1', '18', '5'): [8, 7]}
frozenset({'1', '18', '6'})	{('1',): [66, 1], ('18',): [285, 2], ('6',): [272, 4], ('1', '18'): [23, 3], ('1', '6'): [9, 5], ('18', '6'): [90, 6], ('1', '18', '6'): [1, 7]}
frozenset({'1', '8', '18'})	{('1',): [66, 1], ('8',): [569, 2], ('18',): [285, 4], ('1', '8'): [50, 3], ('1', '18'): [23, 5], ('8', '18'): [166, 6], ('1', '8', '18'): [15, 7]}
frozenset({'10', '18', '2'})	{('10',): [319, 1], ('18',): [285, 2], ('2',): [20, 4], ('10', '18'): [110, 3], ('10', '2'): [5, 5], ('18', '2'): [8, 6], ('10', '18', '2'): [2, 7]}
frozenset({'10', '4', '18'})	{('10',): [319, 1], ('4',): [290, 2], ('18',): [285, 4], ('10', '4'): [96, 3], ('10', '18'): [110, 5], ('4', '18'): [98, 6], ('10', '4', '18'): [34, 7]}
frozenset({'10', '18', '5'})	{('10',): [319, 1], ('18',): [285, 2], ('5',): [354, 4], ('10', '18'): [110, 3], ('10', '5'): [120, 5], ('18', '5'): [109, 6], ('10', '18', '5'): [43, 7]}
frozenset({'10', '18', '6'})	{('10',): [319, 1], ('18',): [285, 2], ('6',): [272, 4], ('10', '18'): [110, 3], ('10', '6'): [98, 5], ('18', '6'): [90, 6], ('10', '18', '6'): [34, 7]}
frozenset({'10', '7', '18'})	{('10',): [319, 1], ('7',): [350, 2], ('18',): [285, 4], ('10', '7'): [120, 3], ('10', '18'): [110, 5], ('7', '18'): [114, 6], ('10', '7', '18'): [44, 7]}
frozenset({'12', '18', '2'})	{('12',): [277, 1], ('18',): [285, 2], ('2',): [20, 4], ('12', '18'): [85, 3], ('12', '2'): [8, 5], ('18', '2'): [8, 6], ('12', '18', '2'): [3, 7]}
frozenset({'12', '4', '18'})	{('12',): [277, 1], ('4',): [290, 2], ('18',): [285, 4], ('12', '4'): [89, 3], ('12', '18'): [85, 5], ('4', '18'): [98, 6], ('12', '4', '18'): [32, 7]}
frozenset({'12', '18', '5'})	{('12',): [277, 1], ('18',): [285, 2], ('5',): [354, 4], ('12', '18'): [85, 3], ('12', '5'): [103, 5], ('18', '5'): [109, 6], ('12', '18', '5'): [35, 7]}
frozenset({'12', '18', '6'})	{('12',): [277, 1], ('18',): [285, 2], ('6',): [272, 4], ('12', '18'): [85, 3], ('12', '6'): [73, 5], ('18', '6'): [90, 6], ('12', '18', '6'): [25, 7]}
frozenset({'15', '18', '13'})	{('15',): [173, 1], ('18',): [285, 2], ('13',): [255, 4], ('15', '18'): [51, 3], ('15', '13'): [50, 5], ('18', '13'): [87, 6], ('15', '18', '13'): [14, 7]}
frozenset({'18', '13', '2'})	{('18',): [285, 1], ('13',): [255, 2], ('2',): [20, 4], ('18', '13'): [87, 3], ('18', '2'): [8, 5], ('13', '2'): [7, 6], ('18', '13', '2'): [3, 7]}
frozenset({'18', '13', '5'})	{('18',): [285, 1], ('13',): [255, 2], ('5',): [354, 4], ('18', '13'): [87, 3], ('18', '5'): [109, 5], ('13', '5'): [95, 6], ('18', '13', '5'): [33, 7]}
frozenset({'6', '18', '13'})	{('6',): [272, 1], ('18',): [285, 2], ('13',): [255, 4], ('6', '18'): [90, 3], ('6', '13'): [88, 5], ('18', '13'): [87, 6], ('6', '18', '13'): [29, 7]}
frozenset({'18', '15', '2'})	{('18',): [285, 1], ('15',): [173, 2], ('2',): [20, 4], ('18', '15'): [51, 3], ('18', '2'): [8, 5], ('15', '2'): [3, 6], ('18', '15', '2'): [1, 7]}
frozenset({'18', '15', '5'})	{('18',): [285, 1], ('15',): [173, 2], ('5',): [354, 4], ('18', '15'): [51, 3], ('18', '5'): [109, 5], ('15', '5'): [63, 6], ('18', '15', '5'): [19, 7]}
frozenset({'6', '18', '15'})	{('6',): [272, 1], ('18',): [285, 2], ('15',): [173, 4], ('6', '18'): [90, 3], ('6', '15'): [48, 5], ('18', '15'): [51, 6], ('6', '18', '15'): [16, 7]}
frozenset({'16', '18', '2'})	{('16',): [136, 1], ('18',): [285, 2], ('2',): [20, 4], ('16', '18'): [42, 3], ('16', '2'): [2, 5], ('18', '2'): [8, 6], ('16', '18', '2'): [1, 7]}
frozenset({'16', '18', '3'})	{('16',): [136, 1], ('18',): [285, 2], ('3',): [583, 4], ('16', '18'): [42, 3], ('16', '3'): [81, 5], ('18', '3'): [184, 6], ('16', '18', '3'): [28, 7]}
frozenset({'16', '18', '5'})	{('16',): [136, 1], ('18',): [285, 2], ('5',): [354, 4], ('16', '18'): [42, 3], ('16', '5'): [50, 5], ('18', '5'): [109, 6], ('16', '18', '5'): [19, 7]}
frozenset({'16', '18', '6'})	{('16',): [136, 1], ('18',): [285, 2], ('6',): [272, 4], ('16', '18'): [42, 3], ('16', '6'): [45, 5], ('18', '6'): [90, 6], ('16', '18', '6'): [16, 7]}
frozenset({'19', '1', '0'})	{('19',): [286, 1], ('1',): [66, 2], ('0',): [342, 4], ('19', '1'): [21, 3], ('19', '0'): [113, 5], ('1', '0'): [28, 6], ('19', '1', '0'): [12, 7]}
frozenset({'19', '10', '0'})	{('19',): [286, 1], ('10',): [319, 2], ('0',): [342, 4], ('19', '10'): [109, 3], ('19', '0'): [113, 5], ('10', '0'): [112, 6], ('19', '10', '0'): [43, 7]}
frozenset({'19', '12', '0'})	{('19',): [286, 1], ('12',): [277, 2], ('0',): [342, 4], ('19', '12'): [75, 3], ('19', '0'): [113, 5], ('12', '0'): [104, 6], ('19', '12', '0'): [34, 7]}
frozenset({'19', '0', '13'})	{('19',): [286, 1], ('0',): [342, 2], ('13',): [255, 4], ('19', '0'): [113, 3], ('19', '13'): [84, 5], ('0', '13'): [96, 6], ('19', '0', '13'): [37, 7]}
frozenset({'19', '0', '15'})	{('19',): [286, 1], ('0',): [342, 2], ('15',): [173, 4], ('19', '0'): [113, 3], ('19', '15'): [57, 5], ('0', '15'): [66, 6], ('19', '0', '15'): [27, 7]}
frozenset({'19', '16', '0'})	{('19',): [286, 1], ('16',): [136, 2], ('0',): [342, 4], ('19', '16'): [52, 3], ('19', '0'): [113, 5], ('16', '0'): [54, 6], ('19', '16', '0'): [23, 7]}
frozenset({'19', '18', '0'})	{('19',): [286, 1], ('18',): [285, 2], ('0',): [342, 4], ('19', '18'): [97, 3], ('19', '0'): [113, 5], ('18', '0'): [105, 6], ('19', '18', '0'): [40, 7]}
frozenset({'19', '0', '2'})	{('19',): [286, 1], ('0',): [342, 2], ('2',): [20, 4], ('19', '0'): [113, 3], ('19', '2'): [11, 5], ('0', '2'): [9, 6], ('19', '0', '2'): [6, 7]}
frozenset({'19', '4', '0'})	{('19',): [286, 1], ('4',): [290, 2], ('0',): [342, 4], ('19', '4'): [85, 3], ('19', '0'): [113, 5], ('4', '0'): [113, 6], ('19', '4', '0'): [38, 7]}
frozenset({'19', '0', '5'})	{('19',): [286, 1], ('0',): [342, 2], ('5',): [354, 4], ('19', '0'): [113, 3], ('19', '5'): [107, 5], ('0', '5'): [137, 6], ('19', '0', '5'): [46, 7]}
frozenset({'19', '0', '6'})	{('19',): [286, 1], ('0',): [342, 2], ('6',): [272, 4], ('19', '0'): [113, 3], ('19', '6'): [84, 5], ('0', '6'): [92, 6], ('19', '0', '6'): [33, 7]}
frozenset({'19', '7', '0'})	{('19',): [286, 1], ('7',): [350, 2], ('0',): [342, 4], ('19', '7'): [107, 3], ('19', '0'): [113, 5], ('7', '0'): [127, 6], ('19', '7', '0'): [39, 7]}
frozenset({'19', '1', '10'})	{('19',): [286, 1], ('1',): [66, 2], ('10',): [319, 4], ('19', '1'): [21, 3], ('19', '10'): [109, 5], ('1', '10'): [22, 6], ('19', '1', '10'): [6, 7]}
frozenset({'19', '1', '12'})	{('19',): [286, 1], ('1',): [66, 2], ('12',): [277, 4], ('19', '1'): [21, 3], ('19', '12'): [75, 5], ('1', '12'): [25, 6], ('19', '1', '12'): [8, 7]}
frozenset({'19', '1', '13'})	{('19',): [286, 1], ('1',): [66, 2], ('13',): [255, 4], ('19', '1'): [21, 3], ('19', '13'): [84, 5], ('1', '13'): [15, 6], ('19', '1', '13'): [6, 7]}
frozenset({'19', '1', '15'})	{('19',): [286, 1], ('1',): [66, 2], ('15',): [173, 4], ('19', '1'): [21, 3], ('19', '15'): [57, 5], ('1', '15'): [10, 6], ('19', '1', '15'): [4, 7]}
frozenset({'19', '1', '16'})	{('19',): [286, 1], ('1',): [66, 2], ('16',): [136, 4], ('19', '1'): [21, 3], ('19', '16'): [52, 5], ('1', '16'): [8, 6], ('19', '1', '16'): [2, 7]}
frozenset({'19', '1', '18'})	{('19',): [286, 1], ('1',): [66, 2], ('18',): [285, 4], ('19', '1'): [21, 3], ('19', '18'): [97, 5], ('1', '18'): [23, 6], ('19', '1', '18'): [7, 7]}
frozenset({'19', '1', '2'})	{('19',): [286, 1], ('1',): [66, 2], ('2',): [20, 4], ('19', '1'): [21, 3], ('19', '2'): [11, 5], ('1', '2'): [1, 6], ('19', '1', '2'): [0, 7]}
frozenset({'19', '1', '4'})	{('19',): [286, 1], ('1',): [66, 2], ('4',): [290, 4], ('19', '1'): [21, 3], ('19', '4'): [85, 5], ('1', '4'): [17, 6], ('19', '1', '4'): [5, 7]}
frozenset({'19', '1', '5'})	{('19',): [286, 1], ('1',): [66, 2], ('5',): [354, 4], ('19', '1'): [21, 3], ('19', '5'): [107, 5], ('1', '5'): [22, 6], ('19', '1', '5'): [7, 7]}
frozenset({'19', '1', '6'})	{('19',): [286, 1], ('1',): [66, 2], ('6',): [272, 4], ('19', '1'): [21, 3], ('19', '6'): [84, 5], ('1', '6'): [9, 6], ('19', '1', '6'): [5, 7]}
frozenset({'19', '1', '7'})	{('19',): [286, 1], ('1',): [66, 2], ('7',): [350, 4], ('19', '1'): [21, 3], ('19', '7'): [107, 5], ('1', '7'): [29, 6], ('19', '1', '7'): [7, 7]}
frozenset({'19', '12', '10'})	{('19',): [286, 1], ('12',): [277, 2], ('10',): [319, 4], ('19', '12'): [75, 3], ('19', '10'): [109, 5], ('12', '10'): [103, 6], ('19', '12', '10'): [31, 7]}
frozenset({'19', '10', '13'})	{('19',): [286, 1], ('10',): [319, 2], ('13',): [255, 4], ('19', '10'): [109, 3], ('19', '13'): [84, 5], ('10', '13'): [78, 6], ('19', '10', '13'): [26, 7]}
frozenset({'19', '10', '15'})	{('19',): [286, 1], ('10',): [319, 2], ('15',): [173, 4], ('19', '10'): [109, 3], ('19', '15'): [57, 5], ('10', '15'): [62, 6], ('19', '10', '15'): [23, 7]}
frozenset({'19', '10', '16'})	{('19',): [286, 1], ('10',): [319, 2], ('16',): [136, 4], ('19', '10'): [109, 3], ('19', '16'): [52, 5], ('10', '16'): [44, 6], ('19', '10', '16'): [22, 7]}
frozenset({'19', '10', '18'})	{('19',): [286, 1], ('10',): [319, 2], ('18',): [285, 4], ('19', '10'): [109, 3], ('19', '18'): [97, 5], ('10', '18'): [110, 6], ('19', '10', '18'): [42, 7]}
frozenset({'19', '10', '2'})	{('19',): [286, 1], ('10',): [319, 2], ('2',): [20, 4], ('19', '10'): [109, 3], ('19', '2'): [11, 5], ('10', '2'): [5, 6], ('19', '10', '2'): [3, 7]}
frozenset({'19', '4', '10'})	{('19',): [286, 1], ('4',): [290, 2], ('10',): [319, 4], ('19', '4'): [85, 3], ('19', '10'): [109, 5], ('4', '10'): [96, 6], ('19', '4', '10'): [30, 7]}
frozenset({'19', '10', '5'})	{('19',): [286, 1], ('10',): [319, 2], ('5',): [354, 4], ('19', '10'): [109, 3], ('19', '5'): [107, 5], ('10', '5'): [120, 6], ('19', '10', '5'): [39, 7]}
frozenset({'19', '10', '6'})	{('19',): [286, 1], ('10',): [319, 2], ('6',): [272, 4], ('19', '10'): [109, 3], ('19', '6'): [84, 5], ('10', '6'): [98, 6], ('19', '10', '6'): [35, 7]}
frozenset({'19', '7', '10'})	{('19',): [286, 1], ('7',): [350, 2], ('10',): [319, 4], ('19', '7'): [107, 3], ('19', '10'): [109, 5], ('7', '10'): [120, 6], ('19', '7', '10'): [43, 7]}
frozenset({'19', '12', '13'})	{('19',): [286, 1], ('12',): [277, 2], ('13',): [255, 4], ('19', '12'): [75, 3], ('19', '13'): [84, 5], ('12', '13'): [78, 6], ('19', '12', '13'): [24, 7]}
frozenset({'19', '12', '15'})	{('19',): [286, 1], ('12',): [277, 2], ('15',): [173, 4], ('19', '12'): [75, 3], ('19', '15'): [57, 5], ('12', '15'): [53, 6], ('19', '12', '15'): [13, 7]}
frozenset({'19', '12', '16'})	{('19',): [286, 1], ('12',): [277, 2], ('16',): [136, 4], ('19', '12'): [75, 3], ('19', '16'): [52, 5], ('12', '16'): [48, 6], ('19', '12', '16'): [23, 7]}
frozenset({'19', '12', '18'})	{('19',): [286, 1], ('12',): [277, 2], ('18',): [285, 4], ('19', '12'): [75, 3], ('19', '18'): [97, 5], ('12', '18'): [85, 6], ('19', '12', '18'): [29, 7]}
frozenset({'19', '12', '2'})	{('19',): [286, 1], ('12',): [277, 2], ('2',): [20, 4], ('19', '12'): [75, 3], ('19', '2'): [11, 5], ('12', '2'): [8, 6], ('19', '12', '2'): [3, 7]}
frozenset({'19', '12', '4'})	{('19',): [286, 1], ('12',): [277, 2], ('4',): [290, 4], ('19', '12'): [75, 3], ('19', '4'): [85, 5], ('12', '4'): [89, 6], ('19', '12', '4'): [22, 7]}
frozenset({'19', '12', '5'})	{('19',): [286, 1], ('12',): [277, 2], ('5',): [354, 4], ('19', '12'): [75, 3], ('19', '5'): [107, 5], ('12', '5'): [103, 6], ('19', '12', '5'): [27, 7]}
frozenset({'19', '12', '6'})	{('19',): [286, 1], ('12',): [277, 2], ('6',): [272, 4], ('19', '12'): [75, 3], ('19', '6'): [84, 5], ('12', '6'): [73, 6], ('19', '12', '6'): [23, 7]}
frozenset({'19', '12', '7'})	{('19',): [286, 1], ('12',): [277, 2], ('7',): [350, 4], ('19', '12'): [75, 3], ('19', '7'): [107, 5], ('12', '7'): [98, 6], ('19', '12', '7'): [22, 7]}
frozenset({'19', '15', '13'})	{('19',): [286, 1], ('15',): [173, 2], ('13',): [255, 4], ('19', '15'): [57, 3], ('19', '13'): [84, 5], ('15', '13'): [50, 6], ('19', '15', '13'): [18, 7]}
frozenset({'19', '16', '13'})	{('19',): [286, 1], ('16',): [136, 2], ('13',): [255, 4], ('19', '16'): [52, 3], ('19', '13'): [84, 5], ('16', '13'): [41, 6], ('19', '16', '13'): [16, 7]}
frozenset({'19', '18', '13'})	{('19',): [286, 1], ('18',): [285, 2], ('13',): [255, 4], ('19', '18'): [97, 3], ('19', '13'): [84, 5], ('18', '13'): [87, 6], ('19', '18', '13'): [31, 7]}
frozenset({'19', '13', '2'})	{('19',): [286, 1], ('13',): [255, 2], ('2',): [20, 4], ('19', '13'): [84, 3], ('19', '2'): [11, 5], ('13', '2'): [7, 6], ('19', '13', '2'): [4, 7]}
frozenset({'19', '4', '13'})	{('19',): [286, 1], ('4',): [290, 2], ('13',): [255, 4], ('19', '4'): [85, 3], ('19', '13'): [84, 5], ('4', '13'): [77, 6], ('19', '4', '13'): [25, 7]}
frozenset({'19', '13', '5'})	{('19',): [286, 1], ('13',): [255, 2], ('5',): [354, 4], ('19', '13'): [84, 3], ('19', '5'): [107, 5], ('13', '5'): [95, 6], ('19', '13', '5'): [26, 7]}
frozenset({'19', '6', '13'})	{('19',): [286, 1], ('6',): [272, 2], ('13',): [255, 4], ('19', '6'): [84, 3], ('19', '13'): [84, 5], ('6', '13'): [88, 6], ('19', '6', '13'): [24, 7]}
frozenset({'19', '7', '13'})	{('19',): [286, 1], ('7',): [350, 2], ('13',): [255, 4], ('19', '7'): [107, 3], ('19', '13'): [84, 5], ('7', '13'): [99, 6], ('19', '7', '13'): [32, 7]}
frozenset({'19', '16', '15'})	{('19',): [286, 1], ('16',): [136, 2], ('15',): [173, 4], ('19', '16'): [52, 3], ('19', '15'): [57, 5], ('16', '15'): [30, 6], ('19', '16', '15'): [11, 7]}
frozenset({'19', '18', '15'})	{('19',): [286, 1], ('18',): [285, 2], ('15',): [173, 4], ('19', '18'): [97, 3], ('19', '15'): [57, 5], ('18', '15'): [51, 6], ('19', '18', '15'): [17, 7]}
frozenset({'19', '15', '2'})	{('19',): [286, 1], ('15',): [173, 2], ('2',): [20, 4], ('19', '15'): [57, 3], ('19', '2'): [11, 5], ('15', '2'): [3, 6], ('19', '15', '2'): [1, 7]}
frozenset({'19', '4', '15'})	{('19',): [286, 1], ('4',): [290, 2], ('15',): [173, 4], ('19', '4'): [85, 3], ('19', '15'): [57, 5], ('4', '15'): [55, 6], ('19', '4', '15'): [22, 7]}
frozenset({'19', '15', '5'})	{('19',): [286, 1], ('15',): [173, 2], ('5',): [354, 4], ('19', '15'): [57, 3], ('19', '5'): [107, 5], ('15', '5'): [63, 6], ('19', '15', '5'): [18, 7]}
frozenset({'19', '6', '15'})	{('19',): [286, 1], ('6',): [272, 2], ('15',): [173, 4], ('19', '6'): [84, 3], ('19', '15'): [57, 5], ('6', '15'): [48, 6], ('19', '6', '15'): [16, 7]}
frozenset({'19', '7', '15'})	{('19',): [286, 1], ('7',): [350, 2], ('15',): [173, 4], ('19', '7'): [107, 3], ('19', '15'): [57, 5], ('7', '15'): [73, 6], ('19', '7', '15'): [25, 7]}
frozenset({'19', '18', '16'})	{('19',): [286, 1], ('18',): [285, 2], ('16',): [136, 4], ('19', '18'): [97, 3], ('19', '16'): [52, 5], ('18', '16'): [42, 6], ('19', '18', '16'): [19, 7]}
